cell_key,cilium_length_um,centriole_dist_um,nucleus_volume_um3
S:291005_88553_13715,,5.63,
S:290955_86023_13745,,14.25,
S:298532_88628_13735,,4.07,
S:285842_81470_11279,,3.49,
S:286409_83877_11319,,4.86,
S:284128_89160_11658,,7.74,
S:284174_96069_11703,,7.31,
S:263853_84556_8636,,2.44,
S:265370_85235_8786,,2.46,
S:262606_86180_8906,,8.52,
S:263032_87182_8956,,7.5,
S:262007_87276_9296,,7.08,
S:261683_85887_9336,,6.64,
S:255054_88771_9798,,5.27,
S:252796_86854_9878,,5.78,
S:250506_87604_10148,,5.96,
S:251571_87844_10228,,6.51,
S:248158_90250_10464,,9.17,
S:139853_149807_13663,,6.75,
S:132590_148856_14013,,3.53,
S:122013_153031_14323,,5.82,
S:117306_139794_20544,,9.67,
S:115278_156214_15703,,3.33,
S:110132_176965_16724,,3.53,
S:100426_191403_17534,,7.19,
S:116871_98339_11237,,4.9,
S:116521_99507_11457,,7.28,
S:105901_106363_11619,,5.94,
S:108522_102689_11958,,4.5,
S:117038_106917_11085,,14.78,
S:115861_103225_11495,,1.98,
S:114297_114881_13699,,9.9,
S:118143_113433_13639,,5.54,
S:121934_107659_13918,,5.83,
S:108165_122218_11561,,12.27,
S:121813_164774_9664,,12.43,
S:129346_158613_10244,,7.67,
S:122277_150409_10914,,4.8,
S:127543_142508_14195,,4.03,
S:116958_157422_10788,,6.65,
S:106461_151344_10658,,10.72,
S:98789_154762_14682,,0.74,
S:115156_137646_14572,,7.27,
S:115924_135316_14632,,5.65,
S:125824_128840_20104,,6.01,
S:122272_139029_20954,,6.69,
S:125567_111439_14133,,7.02,
S:120684_119099_14653,,5.04,
S:127189_121982_11650,,5.76,
S:128189_113450_11179,,8.84,
S:134455_116140_10539,,3.74,
S:139515_122558_10789,,3.55,
S:137804_137775_12939,,4.02,
S:132780_137933_12100,,5.75,
S:133623_141005_11855,,4.18,
S:134732_147648_12025,,2.18,
S:139468_156313_12615,,5.62,
S:144391_158777_12725,,3.31,
S:126256_162261_13819,,6.76,
S:107838_143578_11355,,4.74,
S:117530_127793_10755,,3.12,
S:118054_122192_11255,,10.11,
S:144355_90413_10504,,5.03,
S:142725_93981_8692,,1.47,
S:145250_97056_8682,,6.94,
S:151213_100732_8502,,1.26,
S:160925_94757_10774,,3.57,
S:152631_97500_11104,,2.87,
S:149660_105881_11294,,4.67,
S:144032_99192_10484,,4.49,
S:143669_101244_9974,,5.51,
S:148583_108396_9494,,6.73,
S:143965_117698_9304,,6.27,
S:146970_121784_9564,,8.96,
S:145902_128620_12209,,9.39,
S:144223_128554_12259,,6.15,
S:143363_131297_11616,,5.04,
S:143883_127269_8252,,4.93,
S:146841_106422_10403,,5.14,
S:141003_111961_8174,,7.44,
S:145390_113944_8224,,5.14,
S:156276_134637_13055,,6.51,
S:153855_135821_12925,,5.71,
S:166030_145286_12308,,8.94,
S:162124_150256_12147,,5.76,
S:154579_166858_12237,,6.67,
S:155600_168168_12187,,2.97,
S:157776_167670_12736,,4.69,
S:162941_168283_12735,,5.66,
S:149398_164095_12539,,7.31,
S:148199_165381_12549,,4.69,
S:149113_174050_12110,,4.71,
S:149588_172818_12020,,2.7,
S:151420_181638_11829,,3.91,
S:134094_193757_11657,,3.38,
S:155327_192302_12247,,10.38,
S:155339_194364_12287,,4.75,
S:154388_198075_11646,,5.44,
S:152832_197256_11506,,6.14,
S:152441_208022_12197,,8.39,
S:142921_209250_11997,,10.64,
S:131661_210330_11607,,3.1,
S:157209_209527_12428,,5.26,
S:153567_216288_12347,,7.43,
S:150849_218345_12337,,7.05,
S:155026_222036_11218,,7.51,
S:151933_227380_11538,,8.5,
S:148822_224578_11048,,4.64,
S:220648_206807_12611,,8.91,
S:229262_206367_13148,,6.33,
S:211289_207990_12111,,2.75,
S:204806_209753_13255,,10.37,
S:202941_206620_13625,,4.27,
S:209944_206303_13804,,4.2,
S:202984_193970_11957,,5.63,
S:214752_187783_12487,,1.66,
S:224927_181921_12887,,0.69,
S:197060_192153_11157,,5.07,
S:199787_198786_11557,,2.23,
S:202017_203045_11717,,5.71,
S:235139_214234_11874,,7.46,
S:182314_194802_12497,,6.92,
S:180214_189890_13697,,3.78,
S:176102_189926_14557,,3.87,
S:184661_189273_14317,,5.76,
S:180569_185808_12328,,4.66,
S:179789_179577_11958,,4.65,
S:172761_179591_11968,,3.94,
S:164087_180640_11468,,4.06,
S:160138_95940_14579,,8.46,
S:173606_91074_14559,,3.73,
S:165664_102412_14019,,3.93,
S:191074_91563_10655,,3.59,
S:185652_91109_10634,,7.26,
S:182277_93116_10284,,2.96,
S:188754_99804_9534,,3.36,
S:175448_110398_10632,,5.74,
S:178127_105744_10773,,3.22,
S:181791_98779_10813,,5.21,
S:197412_97937_8344,,7.17,
S:190574_99744_10515,,8.09,
S:193763_99179_10115,,5.03,
S:197275_106388_11425,,5.03,
S:193403_110245_10535,,7.22,
S:194464_115094_8694,,6.82,
S:193436_110655_8064,,3.43,
S:185988_107572_10125,,4.35,
S:183541_108522_9495,,2.45,
S:191345_118771_10315,,2.79,
S:190938_122579_9735,,8.43,
S:186663_135359_9545,,5.71,
S:191194_134506_17574,,4.31,
S:201733_134423_17744,,2.92,
S:191282_142677_10414,,4.7,
S:191716_150024_10564,,2.27,
S:195563_140891_10897,,6.08,
S:195020_146023_11316,,8.94,
S:182809_165296_9023,,5.74,
S:179527_163699_17434,,4.38,
S:198953_188671_18651,,7.26,
S:206941_198788_18027,,5.07,
S:203808_95750_12322,,10.04,
S:197547_102380_12432,,4.5,
S:192757_107497_12312,,1.67,
S:206008_107832_12262,,5.21,
S:208634_114826_12072,,3.23,
S:198070_113818_12422,,6.44,
S:193097_119275_12712,,6.56,
S:186041_121326_12962,,10.45,
S:181238_117367_13112,,2.74,
S:199693_115303_12352,,2.4,
S:199992_123712_12092,,3.07,
S:199789_129117_11322,,4.79,
S:203632_127782_10542,,4.48,
S:207318_123439_13022,,15.5,
S:208469_131800_12323,,4.38,
S:203290_135218_12056,,5.95,
S:200494_133672_11676,,4.99,
S:204908_138295_13105,,2.31,
S:204827_141050_12302,,6.43,
S:205009_146385_12363,,3.86,
S:195884_181402_21690,,11.55,
S:255884_164726_10256,,8.28,
S:257988_161712_10577,,5.05,
S:255407_147273_10198,,7.79,
S:250228_149673_13038,,4.09,
S:255730_138443_12908,,3.74,
S:257912_139663_10028,,5.97,
S:260120_139467_10808,,5.13,
S:251583_133408_10528,,4.23,
S:255002_129436_10048,,5.69,
S:258790_133312_10058,,5.83,
S:253649_124896_9458,,8.26,
S:261198_117908_9578,,4.19,
S:262003_102456_9428,,7.39,
S:247451_103583_10687,,4.24,
S:261675_91847_9488,,8.46,
S:258985_88609_8648,,10.95,
S:252634_96552_14157,,4.32,
S:255137_90927_14697,,2.76,
S:250581_87987_14297,,9.62,
S:250369_86719_10128,,6.32,
S:265092_167970_14214,,3.68,
S:269957_159104_14104,,3.76,
S:266384_159556_13914,,3.8,
S:272136_156066_14034,,3.54,
S:270624_157351_13064,,3.82,
S:268222_162704_12305,,9.53,
S:276079_170087_12345,,4.99,
S:284188_103034_14814,,4.48,
S:287777_103386_14694,,5.72,
S:289557_88453_14374,,10.11,
S:282748_89821_14004,,15.02,
S:284066_88890_11659,,8.6,
S:283904_96185_11739,,6.61,
S:286704_86660_14474,,12.43,
S:282953_85865_11870,,6.91,
S:283134_86329_12020,,5.52,
S:366231_91776_19453,,3.64,
S:365709_106097_12784,,5.07,
S:367914_103029_12004,,9.64,
S:396695_131487_23495,,5.35,
S:356111_153468_19122,,5.07,
S:342687_142808_16384,,8.27,
S:340686_163053_17444,,6.12,
S:332769_185201_17808,,5.22,
S:324388_182359_17352,,7.55,
S:108955_114686_12278,,6.44,
S:102145_122656_13048,,4.74,
S:88545_121754_13368,,4.88,
S:88708_109980_14188,,8.82,
S:80783_121618_15661,,6.48,
S:145061_153363_14056,,3.11,
S:141530_143655_13354,,3.67,
S:75897_174674_14922,,8.37,
S:93107_170929_14769,,1.9,
S:114382_152266_14260,,8.32,
S:118454_163770_13480,,2.56,
S:119064_163610_14230,,10.58,
S:114071_162686_14237,,4.84,
S:105803_163497_14737,,5.2,
S:128106_168517_16265,,4.41,
S:117888_147645_14750,,3.53,
S:117025_150526_14660,,6.41,
S:95703_200868_17769,,3.17,
S:87952_233760_19095,,7.0,
S:128319_187495_11360,,2.04,
S:123321_186659_11420,,0.97,
S:124094_184010_10901,,6.13,
S:124286_177444_9931,,4.91,
S:118786_174070_9091,,4.11,
S:112619_170961_8961,,5.2,
S:110942_165443_8103,,5.42,
S:143024_174656_12729,,3.12,
S:146863_166958_13379,,5.82,
S:133861_162318_13499,,1.6,
S:132897_166597_12889,,1.03,
S:128147_179585_11002,,14.07,
S:129406_178163_10662,,3.32,
S:126924_166133_10692,,2.42,
S:120368_156988_9961,,8.32,
S:116283_152286_9504,,3.76,
S:118841_141915_10176,,6.42,
S:124368_135798_10686,,5.7,
S:124510_132890_10676,,5.1,
S:130202_137260_10035,,5.15,
S:131347_123089_10525,,3.47,
S:133907_137122_10615,,4.65,
S:92618_155830_14135,,2.51,
S:96405_147356_14064,,1.13,
S:97532_141797_12428,,9.98,
S:98382_140898_11898,,3.6,
S:124465_152748_13579,,4.34,
S:125156_163395_12979,,2.58,
S:128638_171276_13299,,3.09,
S:118775_139563_14118,,4.46,
S:116507_130047_14098,,5.56,
S:114219_128369_14088,,5.71,
S:109585_131839_13357,,4.31,
S:108124_134076_12597,,5.7,
S:104553_134855_11157,,6.14,
S:111321_134169_10277,,3.83,
S:101360_128175_10367,,2.72,
S:101305_126336_11425,,21.89,
S:96128_135340_13244,,1.82,
S:114409_121169_13901,,3.58,
S:138425_130906_10172,,1.52,
S:138704_141541_9822,,1.31,
S:143862_148109_9322,,5.54,
S:137862_130354_13225,,4.37,
S:97299_113851_12314,,2.5,
S:98506_120147_11646,,4.59,
S:159010_102834_11815,,8.77,
S:146483_109256_11655,,5.68,
S:139283_106436_11725,,3.28,
S:145529_101256_11724,,2.72,
S:152221_99404_12004,,2.5,
S:159593_96924_11894,,3.66,
S:130296_106771_11970,,2.67,
S:131794_110874_11770,,4.14,
S:136606_116530_12520,,6.17,
S:142858_113497_13090,,4.83,
S:143157_113221_13716,,3.23,
S:141839_114432_14316,,8.1,
S:141221_126011_14555,,4.62,
S:116455_106781_10805,,4.37,
S:123990_112598_10685,,24.54,
S:126492_118237_10649,,20.45,
S:123077_140762_11599,,3.5,
S:101057_106278_11308,,4.1,
S:103674_101488_10288,,8.03,
S:100859_92649_10917,,3.01,
S:110291_93145_10107,,2.99,
S:119099_95806_10677,,4.8,
S:246469_204574_11068,,5.67,
S:261880_200090_11288,,3.74,
S:242168_211069_11218,,4.36,
S:235742_217117_11748,,4.58,
S:215329_222263_11945,,12.31,
S:228931_196199_12281,,4.18,
S:223085_196579_12341,,4.36,
S:217057_196294_12561,,5.09,
S:211726_200290_12020,,5.65,
S:219081_198758_11300,,3.22,
S:226432_182293_11737,,4.68,
S:165766_233130_11448,,7.13,
S:159229_228783_11368,,17.36,
S:131992_231206_12658,,10.86,
S:132811_229561_11295,,4.06,
S:126509_228274_10075,,4.72,
S:123433_219562_12596,,5.13,
S:124616_213538_12124,,3.62,
S:126107_206613_10944,,5.39,
S:117599_204323_9704,,2.28,
S:138717_222247_11893,,4.66,
S:147219_222992_12693,,6.66,
S:145328_223118_13054,,2.46,
S:147093_228210_12694,,8.8,
S:161153_219751_10468,,6.19,
S:155329_216335_8907,,3.15,
S:158649_218817_10248,,2.57,
S:154547_212616_9928,,5.11,
S:161922_217460_12670,,1.66,
S:168684_211557_12510,,4.78,
S:158486_206611_13071,,10.62,
S:155942_207208_11110,,5.38,
S:165715_205546_13796,,3.57,
S:158669_212621_13366,,9.02,
S:151174_213182_12986,,8.35,
S:144740_213737_14146,,16.63,
S:143201_207575_14826,,25.57,
S:138911_204185_8604,,4.54,
S:142127_199238_9474,,5.15,
S:140580_199567_10844,,5.22,
S:133836_198008_11534,,6.8,
S:131904_198705_11686,,5.56,
S:126691_193868_11405,,1.82,
S:130057_197039_11585,,11.17,
S:144688_192555_12739,,4.92,
S:139936_185747_12939,,2.78,
S:139790_182572_10516,,7.3,
S:139615_182383_10816,,5.41,
S:138729_184811_10856,,6.12,
S:170023_209524_11587,,5.66,
S:172321_208371_11557,,5.19,
S:170021_205708_11497,,2.8,
S:173514_204829_10837,,16.9,
S:168952_196733_9607,,2.09,
S:174405_198210_10508,,6.64,
S:174180_194689_10572,,6.9,
S:173697_199675_10778,,5.54,
S:176813_197623_10648,,3.96,
S:183851_197737_11638,,7.76,
S:195066_193904_12218,,4.34,
S:204433_185672_11818,,5.08,
S:214475_186653_10858,,4.65,
S:184756_185206_14319,,6.23,
S:184648_193967_13444,,9.83,
S:194599_180681_11067,,4.1,
S:196302_186858_11167,,7.41,
S:200881_186504_10477,,7.16,
S:155877_197258_11026,,4.45,
S:160859_192606_11046,,6.2,
S:168423_184715_10636,,0.94,
S:177158_178392_10406,,2.91,
S:157600_189218_12578,,7.43,
S:158539_194318_12588,,5.4,
S:167640_193680_12158,,1.66,
S:174684_190387_11698,,4.09,
S:162826_176277_11628,,4.42,
S:156303_181536_11223,,5.79,
S:153901_184510_11493,,2.14,
S:158944_185752_10585,,2.8,
S:167901_180410_10345,,5.23,
S:177176_170525_11828,,10.08,
S:169010_169585_11848,,4.16,
S:161380_169531_11708,,1.86,
S:142056_177330_12501,,1.85,
S:136669_178881_12621,,11.05,
S:141169_172529_11659,,5.7,
S:146548_175063_11406,,6.04,
S:141119_169510_10233,,2.27,
S:141369_170482_10023,,6.77,
S:153364_172585_11113,,7.91,
S:149207_170673_8672,,13.44,
S:169591_160571_12834,,2.23,
S:166063_164044_11007,,7.37,
S:163142_159485_11497,,4.12,
S:165193_153853_12306,,2.02,
S:172626_149695_11976,,1.96,
S:177612_143678_12176,,10.44,
S:175457_132471_12186,,4.04,
S:180862_149947_13053,,9.34,
S:179814_149323_13279,,4.23,
S:180592_148898_14045,,3.95,
S:142205_148985_11706,,4.63,
S:148066_156584_11646,,6.3,
S:145191_164066_11785,,20.76,
S:132287_154234_11625,,4.27,
S:131909_152769_10351,,4.45,
S:133123_143832_9611,,3.7,
S:134253_142777_9044,,13.47,
S:135445_132046_9404,,4.82,
S:134165_113377_9814,,3.68,
S:135018_108293_9845,,0.97,
S:143023_106823_10165,,2.72,
S:144664_107872_10165,,13.66,
S:144977_117171_10065,,9.34,
S:147604_130399_9944,,4.28,
S:151351_139272_9804,,4.06,
S:139497_134511_11228,,5.61,
S:145854_135793_11614,,5.07,
S:153690_140043_11594,,4.66,
S:161741_149381_11445,,1.51,
S:167016_143270_13704,,2.29,
S:173061_133006_13284,,2.2,
S:173147_110398_27807,,2.85,
S:159346_124484_12639,,5.24,
S:154805_121035_11897,,8.54,
S:160956_126028_12087,,2.83,
S:167169_128013_11427,,5.5,
S:163688_139755_13284,,8.44,
S:168995_131604_9587,,7.28,
S:169280_124362_9907,,6.94,
S:153281_118094_11828,,6.75,
S:153281_118094_11828,,6.72,
S:153328_110952_10653,,3.96,
S:154550_107223_9753,,1.71,
S:161500_102825_9743,,4.65,
S:136765_98987_8312,,2.52,
S:149126_90821_9754,,3.27,
S:157859_96711_9504,,6.78,
S:155890_99780_8864,,2.3,
S:179593_207581_20543,,5.78,
S:147128_173372_14224,,4.59,
S:152340_170937_14724,,5.05,
S:223523_180388_17512,,3.47,
S:213328_176450_17822,,7.52,
S:212562_163261_14617,,3.93,
S:182579_163239_18124,,2.22,
S:184174_145790_18231,,8.66,
S:192318_156276_8724,,3.28,
S:192560_161391_10564,,4.44,
S:191345_156185_10494,,3.54,
S:188213_151911_9294,,4.22,
S:196600_158405_9484,,8.18,
S:207846_171020_16579,,0.98,
S:220584_143793_17844,,1.27,
S:227077_173492_18022,,3.89,
S:197654_159486_11855,,9.52,
S:197725_153707_12255,,5.55,
S:196827_142437_12795,,7.44,
S:201669_141745_12335,,4.74,
S:201863_149587_16884,,6.93,
S:179265_145062_9545,,5.06,
S:176254_129890_9595,,2.12,
S:183520_118839_9145,,5.13,
S:174794_101098_14579,,13.74,
S:180758_105153_14519,,6.15,
S:183591_117034_14679,,11.49,
S:194683_117637_14679,,12.54,
S:185249_123529_14329,,4.38,
S:183410_137846_10702,,7.75,
S:183058_129249_10012,,2.3,
S:180560_117392_10283,,11.77,
S:206302_115453_10365,,4.8,
S:198573_114426_9745,,7.44,
S:172954_115281_10285,,4.16,
S:196347_133489_9504,,4.92,
S:190731_127101_8814,,6.42,
S:183974_117657_9668,,7.9,
S:185350_117466_10128,,1.91,
S:188538_112231_9251,,3.92,
S:158406_97041_14289,,5.46,
S:152788_94838_13469,,5.31,
S:166620_95710_13049,,5.44,
S:170982_94136_18667,,3.02,
S:180830_93229_14678,,2.33,
S:185104_85593_14349,,0.69,
S:189191_91402_13619,,3.8,
S:195579_98472_9397,,7.01,
S:193889_91231_10157,,6.59,
S:191696_95415_11607,,4.15,
S:197346_98451_11510,,3.65,
S:199410_105426_10425,,5.38,
S:200909_106120_9475,,5.97,
S:202563_97525_8524,,4.72,
S:210962_95019_8574,,5.99,
S:207931_86735_10645,,3.3,
S:205597_149002_12493,,1.31,
S:209967_148454_12112,,5.75,
S:186081_144790_21872,,6.7,
S:184018_126082_11849,,4.74,
S:187304_123638_11192,,2.13,
S:185529_114843_11522,,6.57,
S:191294_106290_12023,,16.93,
S:190117_113337_12163,,7.36,
S:192040_117609_11413,,2.27,
S:200662_111545_11363,,1.27,
S:209895_120612_11850,,7.66,
S:210671_129482_11230,,20.04,
S:215660_138843_11381,,17.17,
S:220237_145132_10700,,6.14,
S:194902_132994_11612,,5.5,
S:200418_139893_13452,,7.5,
S:211783_137561_13362,,3.15,
S:210467_141558_12762,,5.43,
S:208508_138988_11442,,7.48,
S:203443_132989_11112,,22.21,
S:215656_114027_11172,,7.23,
S:209893_119462_12355,,7.93,
S:212376_127335_12395,,4.69,
S:217349_132632_12965,,7.07,
S:237589_95653_24575,,2.9,
S:253392_190984_11156,,1.35,
S:256922_180460_10776,,3.98,
S:255433_175506_10486,,2.2,
S:254054_171863_10236,,3.43,
S:257525_172422_11666,,2.04,
S:256932_168563_10644,,6.64,
S:266110_177105_10244,,4.06,
S:267386_179028_10585,,5.86,
S:268392_154022_11848,,3.12,
S:266051_146367_11258,,4.45,
S:256735_145781_11008,,6.54,
S:251350_145857_11226,,5.5,
S:245984_144942_12166,,5.22,
S:259372_151024_10688,,5.91,
S:259729_154184_10648,,3.22,
S:253327_155557_11168,,5.5,
S:246089_148707_12418,,8.22,
S:244231_153633_13738,,3.65,
S:241360_146883_13588,,4.75,
S:240638_148854_10718,,4.93,
S:239538_148853_14737,,4.93,
S:250520_141795_10488,,8.74,
S:254433_137324_10998,,6.98,
S:254282_127413_12358,,3.62,
S:248716_120916_12528,,3.61,
S:250346_114022_11998,,3.86,
S:252977_112257_11218,,4.91,
S:253211_109318_11168,,2.74,
S:256678_114325_10718,,5.78,
S:257235_122985_10878,,5.31,
S:251177_128872_11308,,4.77,
S:255567_131099_10968,,5.58,
S:261286_129229_11248,,5.5,
S:244814_134097_10887,,9.61,
S:244808_126687_10947,,1.94,
S:242764_124638_10847,,4.19,
S:235425_128666_10357,,4.13,
S:236761_123318_11037,,3.27,
S:225857_121235_10886,,7.9,
S:236683_122215_8967,,6.31,
S:236744_109796_9217,,6.24,
S:242732_96296_9627,,0.73,
S:243983_91821_9867,,0.93,
S:235992_111841_14206,,5.49,
S:241144_104071_13746,,0.88,
S:247969_97224_14216,,3.25,
S:234808_100729_10287,,4.74,
S:241620_92775_10077,,4.83,
S:234361_95851_11777,,2.88,
S:245752_93891_11167,,6.12,
S:247374_94278_10987,,8.42,
S:239259_94402_14431,,14.74,
S:244135_90568_14451,,2.38,
S:249371_86773_14183,,2.24,
S:267345_106983_9610,,3.47,
S:271004_111990_10400,,2.92,
S:284649_117030_10542,,3.23,
S:267283_115466_9228,,4.39,
S:269356_107248_9248,,12.76,
S:261071_89613_9775,,5.16,
S:270832_89504_9496,,2.04,
S:258315_90975_10528,,5.57,
S:255442_100362_11208,,4.87,
S:261786_124800_11548,,2.8,
S:264282_128381_10118,,6.85,
S:268269_132577_10198,,1.95,
S:244917_87614_10858,,7.28,
S:244462_86873_11228,,3.88,
S:242919_112959_11320,,1.36,
S:246939_121146_11180,,3.42,
S:249334_123980_11310,,5.33,
S:249317_129908_12110,,4.92,
S:247654_130262_9088,,6.07,
S:250067_102984_13438,,18.49,
S:234875_106760_10797,,1.78,
S:245317_103589_8336,,3.15,
S:245788_100287_8898,,2.97,
S:281476_175830_12734,,1.93,
S:274467_175014_13164,,2.74,
S:264787_175489_12944,,1.69,
S:266089_181112_13974,,3.29,
S:273881_193234_13054,,2.84,
S:270947_185353_13685,,13.03,
S:270645_181838_13965,,4.74,
S:270802_176087_14814,,3.42,
S:257691_161211_13733,,4.34,
S:257472_158596_13933,,8.17,
S:248650_157652_13433,,4.25,
S:251378_160444_12783,,4.13,
S:257773_173564_13585,,2.99,
S:261757_170527_13755,,4.95,
S:263781_169392_13345,,16.33,
S:260674_173527_12555,,5.2,
S:285179_158617_20128,,2.03,
S:290972_123912_14424,,5.34,
S:280118_127978_13973,,4.85,
S:285183_98687_11929,,3.94,
S:272645_96026_14284,,3.48,
S:278637_92749_13984,,3.91,
S:275045_89817_13914,,3.27,
S:314249_85316_10660,,3.24,
S:292186_83395_11180,,6.89,
S:289233_81656_11150,,4.36,
S:292458_94057_11070,,1.29,
S:294682_105740_11140,,1.31,
S:299056_98487_14344,,3.43,
S:321725_190281_16716,,3.93,
S:319140_188899_17778,,3.78,
S:320271_179306_18088,,5.88,
S:332603_160634_17734,,18.79,
S:334741_139597_17204,,4.6,
S:348118_156567_17634,,4.11,
S:351439_144423_17507,,5.87,
S:345554_142586_14634,,4.64,
S:348096_123189_15654,,4.2,
S:354305_99824_13139,,2.65,
S:375118_105542_12053,,6.64,
S:371880_99332_11893,,5.26,
S:154600_145118_14826,,7.27,
S:150427_155599_14736,,3.45,
S:146428_140759_12875,,3.79,
S:141133_141536_13155,,4.5,
S:132235_144467_12975,,2.28,
S:117877_172499_13566,,3.12,
S:115304_172472_14837,,4.28,
S:117384_197491_18424,,4.79,
S:100730_211899_16717,,5.72,
S:82755_206752_16482,,4.23,
S:124916_238170_18152,,4.15,
S:112831_238033_18852,,6.35,
S:111726_135194_20980,,5.44,
S:71690_161158_21600,,10.59,
S:115043_112689_12017,,8.91,
S:108962_111123_11351,,3.05,
S:136573_130315_24179,,5.06,
S:93316_117416_12631,,3.14,
S:99432_105528_12111,,9.67,
S:126649_100708_12254,,7.46,
S:112562_102886_10085,,9.88,
S:111604_114700_8845,,6.8,
S:115488_117360_10442,,5.34,
S:109640_111137_10782,,3.5,
S:102740_115337_10972,,0.9,
S:105387_121405_10572,,4.27,
S:97084_124653_9651,,4.34,
S:103229_123975_14537,,7.45,
S:105532_118563_14487,,3.17,
S:111700_118551_9948,,2.75,
S:131695_126578_12845,,4.05,
S:127834_135399_12505,,13.94,
S:109936_151997_12058,,6.23,
S:118001_147926_11938,,2.74,
S:106692_149606_12740,,2.74,
S:109623_151841_12950,,2.34,
S:115876_145595_13389,,3.89,
S:120023_134107_13319,,3.32,
S:87866_145623_14045,,5.46,
S:96096_150266_13285,,8.88,
S:91724_146490_12705,,13.09,
S:99241_136382_9903,,6.69,
S:98189_135326_9103,,4.4,
S:99454_135902_12368,,2.44,
S:96439_142236_9323,,2.78,
S:146802_127891_9222,,3.08,
S:151182_117953_10062,,4.49,
S:145056_115824_10942,,4.13,
S:146854_122463_10992,,6.71,
S:154301_167711_8958,,9.94,
S:149210_155214_9268,,1.45,
S:148272_144854_9738,,4.62,
S:135830_166823_12439,,2.24,
S:127516_183247_11549,,4.48,
S:121481_178501_11319,,3.72,
S:126257_176714_11369,,10.4,
S:131068_97042_8822,,6.38,
S:134710_106387_11323,,5.04,
S:134459_111632_11373,,3.31,
S:140310_115360_13217,,6.1,
S:138791_125029_12577,,4.8,
S:128289_129181_11777,,2.82,
S:134722_130364_11556,,4.74,
S:132293_125033_12920,,5.39,
S:138383_136929_13540,,4.3,
S:128664_136624_13350,,12.0,
S:128454_133687_13370,,4.14,
S:141541_137529_11108,,6.01,
S:149906_133279_10418,,3.16,
S:151933_131377_9478,,3.09,
S:154009_93653_8094,,3.3,
S:162415_95840_12013,,8.5,
S:158198_110340_10825,,8.18,
S:167389_105960_10395,,4.87,
S:166995_103170_9556,,5.62,
S:151510_126161_13635,,3.34,
S:155825_121654_12875,,6.36,
S:156570_111773_11675,,4.97,
S:179445_114651_9751,,4.02,
S:184748_95802_11927,,2.98,
S:184787_107925_11307,,6.32,
S:177716_119477_11477,,3.82,
S:176659_125329_12037,,5.5,
S:186951_132117_11927,,1.54,
S:181079_143794_14399,,5.88,
S:198666_143561_13599,,2.58,
S:190070_150902_13269,,4.34,
S:188795_141717_13483,,1.09,
S:162132_140295_9458,,4.02,
S:166763_137974_9156,,5.01,
S:167813_147098_14424,,6.96,
S:146020_145263_10905,,4.93,
S:146576_150990_10465,,3.89,
S:158541_146630_10714,,8.34,
S:154476_157240_10829,,3.69,
S:157758_150148_9780,,8.4,
S:152380_154901_10340,,4.89,
S:154308_166642_10990,,11.57,
S:157275_165505_11210,,3.8,
S:158674_164099_11350,,3.93,
S:163067_165254_8843,,4.55,
S:162126_166945_9798,,5.77,
S:158601_170555_11108,,4.89,
S:159295_174796_11781,,2.74,
S:160949_176422_12638,,2.91,
S:160186_172474_8482,,7.7,
S:158485_178131_8972,,0.74,
S:157955_178841_10352,,6.1,
S:149441_181175_11212,,5.04,
S:143485_177789_10683,,9.57,
S:136571_171755_11053,,4.39,
S:142962_185643_10528,,5.62,
